Symbol,ShortName,EndDate,st_flag
603065,宿迁联盛,2024-12-31,0
603066,音飞储存,2015-12-31,0
603066,音飞储存,2016-12-31,0
603066,音飞储存,2017-12-31,0
603066,音飞储存,2018-12-31,0
603066,音飞储存,2019-12-31,0
603066,音飞储存,2020-12-31,0
603066,音飞储存,2021-12-31,0
603066,音飞储存,2022-12-31,0
603066,音飞储存,2023-12-31,0
603066,音飞储存,2024-12-31,0
603067,振华股份,2016-12-31,0
603067,振华股份,2017-12-31,0
603067,振华股份,2018-12-31,0
603067,振华股份,2019-12-31,0
603067,振华股份,2020-12-31,0
603067,振华股份,2021-12-31,0
603067,振华股份,2022-12-31,0
603067,振华股份,2023-12-31,0
603067,振华股份,2024-12-31,0
603068,博通集成,2019-12-31,0
603068,博通集成,2020-12-31,0
603068,博通集成,2021-12-31,0
603068,博通集成,2022-12-31,0
603068,博通集成,2023-12-31,0
603068,博通集成,2024-12-31,0
603069,海汽集团,2016-12-31,0
603069,海汽集团,2017-12-31,0
603069,海汽集团,2018-12-31,0
603069,海汽集团,2019-12-31,0
603069,海汽集团,2020-12-31,0
603069,海汽集团,2021-12-31,0
603069,海汽集团,2022-12-31,0
603069,海汽集团,2023-12-31,0
603069,海汽集团,2024-12-31,0
603070,万控智造,2021-12-31,0
603070,万控智造,2022-12-31,0
603070,万控智造,2023-12-31,0
603070,万控智造,2024-12-31,0
603071,物产环能,2021-12-31,0
603071,物产环能,2022-12-31,0
603071,物产环能,2023-12-31,0
603071,物产环能,2024-12-31,0
603072,天和磁材,2024-12-31,0
603073,彩蝶实业,2022-12-31,0
603073,彩蝶实业,2023-12-31,0
603073,彩蝶实业,2024-12-31,0
603075,热威股份,2023-12-31,0
603075,热威股份,2024-12-31,0
603075,热威股份,2025-12-31,0
603076,乐惠国际,2017-12-31,0
603076,乐惠国际,2018-12-31,0
603076,乐惠国际,2019-12-31,0
603076,乐惠国际,2020-12-31,0
603076,乐惠国际,2021-12-31,0
603076,乐惠国际,2022-12-31,0
603076,乐惠国际,2023-12-31,0
603076,乐惠国际,2024-12-31,0
603077,和邦股份,2012-12-31,0
603077,和邦股份,2013-12-31,0
603077,和邦股份,2014-12-31,0
603077,和邦生物,2015-12-31,0
603077,和邦生物,2016-12-31,0
603077,和邦生物,2017-12-31,0
603077,和邦生物,2018-12-31,0
603077,和邦生物,2019-12-31,0
603077,和邦生物,2020-12-31,0
603077,和邦生物,2021-12-31,0
603077,和邦生物,2022-12-31,0
603077,和邦生物,2023-12-31,0
603077,和邦生物,2024-12-31,0
603078,江化微,2017-12-31,0
603078,江化微,2018-12-31,0
603078,江化微,2019-12-31,0
603078,江化微,2020-12-31,0
603078,江化微,2021-12-31,0
603078,江化微,2022-12-31,0
603078,江化微,2023-12-31,0
603078,江化微,2024-12-31,0
603079,圣达生物,2017-12-31,0
603079,圣达生物,2018-12-31,0
603079,圣达生物,2019-12-31,0
603079,圣达生物,2020-12-31,0
603079,圣达生物,2021-12-31,0
603079,圣达生物,2022-12-31,0
603079,圣达生物,2023-12-31,0
603079,圣达生物,2024-12-31,0
603080,新疆火炬,2017-12-31,0
603080,新疆火炬,2018-12-31,0
603080,新疆火炬,2019-12-31,0
603080,新疆火炬,2020-12-31,0
603080,新疆火炬,2021-12-31,0
603080,新疆火炬,2022-12-31,0
603080,新疆火炬,2023-12-31,0
603080,新疆火炬,2024-12-31,0
603081,大丰实业,2017-12-31,0
603081,大丰实业,2018-12-31,0
603081,大丰实业,2019-12-31,0
603081,大丰实业,2020-12-31,0
603081,大丰实业,2021-12-31,0
603081,大丰实业,2022-12-31,0
603081,大丰实业,2023-12-31,0
603081,大丰实业,2024-12-31,0
603082,北自科技,2023-12-31,0
603082,北自科技,2024-12-31,0
603082,北自科技,2025-12-31,0
603083,剑桥科技,2017-12-31,0
603083,剑桥科技,2018-12-31,0
603083,剑桥科技,2019-12-31,0
603083,剑桥科技,2020-12-31,0
603083,剑桥科技,2021-12-31,0
603083,剑桥科技,2022-12-31,0
603083,剑桥科技,2023-12-31,0
603083,剑桥科技,2024-12-31,0
603083,剑桥科技,2025-12-31,0
603085,天成自控,2015-12-31,0
603085,天成自控,2016-12-31,0
603085,天成自控,2017-12-31,0
603085,天成自控,2018-12-31,0
603085,天成自控,2019-12-31,0
603085,天成自控,2020-12-31,0
603085,天成自控,2021-12-31,0
603085,天成自控,2022-12-31,0
603085,天成自控,2023-12-31,0
603085,天成自控,2024-12-31,0
603086,先达股份,2017-12-31,0
603086,先达股份,2018-12-31,0
